task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
A,0.01,0.01,constrained,diversified_qbc,3,0.0033661656067068835,0.011779993969709164,0.002387584354283367,0.0022146997910256912
A,0.01,0.01,constrained,qbc,3,0.004068737463010685,0.011779993969709164,0.00235490799197944,0.0020173815251818784
A,0.01,0.01,constrained,random,3,0.008694183637217976,0.011779993969709164,0.0074251149992778835,0.0004768670460463989
A,0.01,0.01,constrained,regularized_d_optimal,3,0.003925728177295651,0.011779993969709164,0.002302316214689863,0.001558143028776206
A,0.05,0,constrained,augmented_qbc,3,3.09247861086367e-16,4.012482440560033e-16,3.324671217745809e-17,4.1057119059723163e-17
A,0.05,0,constrained,diversified_qbc,3,1.2711034798654805e-16,4.012482440560033e-16,1.3018156947269795e-16,1.437625191892368e-16
A,0.05,0,constrained,qbc,3,1.2711034798654805e-16,4.012482440560033e-16,1.3018156947269795e-16,1.437625191892368e-16
A,0.05,0,constrained,random,3,5.624680791986716e-17,4.012482440560033e-16,3.324671217745809e-17,4.1057119059723163e-17
A,0.05,0,constrained,regularized_d_optimal,3,3.459218355805264e-16,4.012482440560033e-16,1.3018156947269795e-16,1.437625191892368e-16
A,0.05,0.01,constrained,augmented_qbc,3,0.0026374774149638368,0.0017379775629788464,0.0023686225730927585,0.001879597106764037
A,0.05,0.01,constrained,diversified_qbc,3,0.003629333328546492,0.0017379775629788464,0.002197166886012113,0.0022449368877666465
A,0.05,0.01,constrained,qbc,3,0.00412281511276902,0.0017379775629788464,0.0024585660042859927,0.0017356446876057943
A,0.05,0.01,constrained,random,3,0.0059042863943977635,0.0017379775629788464,0.0047741587290871445,0.001713755435106561
A,0.05,0.01,constrained,regularized_d_optimal,3,0.003994621179267484,0.0017379775629788464,0.0049562354665033505,0.002449148169332739
B,0,0,constrained,augmented_qbc,3,0.07030579104043637,1.0788159841346705,0.00023148393779852614,3.093376034191965e-05
B,0,0,constrained,diversified_qbc,3,0.06858105650466996,1.0788159841346705,1.4131903551440029e-11,8.29836753569756e-12
B,0,0,constrained,qbc,3,0.06858105649940384,1.0788159841346705,9.5323881343466e-15,6.6604234318813485e-15
B,0,0,constrained,random,3,0.06955575262859125,1.0788159841346705,5.054683217222241e-15,3.190381993813783e-15
B,0,0,constrained,regularized_d_optimal,3,0.07022932408766235,1.0788159841346705,4.802232734474778e-14,3.196296273813986e-14
B,0,0,independent_inputs,augmented_qbc,3,0.0009286061860218935,0.014857697130234632,3.464298597793675e-14,3.516581335234124e-14
B,0,0,independent_inputs,diversified_qbc,3,0.0009286061882252565,0.014857697130234632,8.84938436746107e-12,8.965489518026626e-12
B,0,0,independent_inputs,qbc,3,0.0009286061860218935,0.014857697130234632,3.464298597793675e-14,3.516581335234124e-14
B,0,0,independent_inputs,random,3,0.0012139745470303358,0.014857697130234632,1.724160004638437e-11,1.7390797967263564e-11
B,0,0,independent_inputs,regularized_d_optimal,3,0.0009286060832890635,0.014857697130234632,9.606124502217043e-13,9.596611548987656e-13
B,0,0,matched_marginal_shuffle,augmented_qbc,3,0.001046965151799303,0.01675144133068399,4.053595183173088e-11,2.1343655060958023e-11
B,0,0,matched_marginal_shuffle,diversified_qbc,3,0.001046965152089032,0.01675144133068399,4.107308162435736e-11,2.1641744901412483e-11
B,0,0,matched_marginal_shuffle,qbc,3,0.001046965151799303,0.01675144133068399,4.053595183173088e-11,2.1343655060958023e-11
