task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
D,0,0.01,constrained,qbc,5,0.13615072027525016,1.3467484935761973,0.0034055740379606127,0.0016800709290887938
D,0,0.01,constrained,random,5,0.18530200846514266,1.3467484935761973,0.01538230285283251,0.0017783649417430006
D,0,0.01,constrained,regularized_d_optimal,5,0.13423792319670322,1.3467484935761973,0.004183537288902765,0.0019563758312403237
D,0,0.01,independent_inputs,augmented_qbc,5,0.0024436727756071905,0.002195836950327926,0.0020705410775531574,0.0020462365908043303
D,0,0.01,independent_inputs,diversified_qbc,5,0.0024529106438620817,0.002195836950327926,0.0019916182827572427,0.0019567670756866456
D,0,0.01,independent_inputs,qbc,5,0.0024436727756071905,0.002195836950327926,0.0020705410775531574,0.0020462365908043303
D,0,0.01,independent_inputs,random,5,0.0029390014600351256,0.002195836950327926,0.003047426655975095,0.0030421235269704775
D,0,0.01,independent_inputs,regularized_d_optimal,5,0.0027060726384743722,0.002195836950327926,0.0024143633215178055,0.002420030694905627
D,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.0025996168601127986,0.002389763950611486,0.002826385235937672,0.0027911049806724074
D,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.0025023996967285496,0.002389763950611486,0.002606025915072052,0.002615283701022654
D,0,0.01,matched_marginal_shuffle,qbc,5,0.0025996168601127986,0.002389763950611486,0.002826385235937672,0.0027911049806724074
D,0,0.01,matched_marginal_shuffle,random,5,0.0028647786806003405,0.002389763950611486,0.002503083116675086,0.002523176611075069
D,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.0022756104035459926,0.002389763950611486,0.0023293610297043287,0.0023040508087198686
D,0,0.01,surface_restricted_queries,augmented_qbc,5,1.481001882568365,0.5059954753196892,4.085393817898808,0.0018194147134163285
D,0,0.01,surface_restricted_queries,diversified_qbc,5,0.8194903035335444,0.5059954753196892,2.205796232476295,0.0015727664112615432
D,0,0.01,surface_restricted_queries,qbc,5,0.9661094824365714,0.5059954753196892,2.5053009884267174,0.001720317196464001
D,0,0.01,surface_restricted_queries,random,5,2.077295010958727,0.5059954753196892,1.9263217151908214,0.001851114832684793
D,0,0.01,surface_restricted_queries,regularized_d_optimal,5,0.8591576679213151,0.5059954753196892,0.713097471691935,0.0013390912840898538
D,0.01,0,constrained,augmented_qbc,5,3.6273481743720973e-16,2.9764324831931286e-16,5.125178992801855e-16,6.181003084628515e-16
D,0.01,0,constrained,diversified_qbc,5,3.598798071932809e-16,2.9764324831931286e-16,3.0288016853533376e-16,3.59360867395154e-16
D,0.01,0,constrained,qbc,5,4.2261949717166435e-16,2.9764324831931286e-16,3.3553710693456965e-16,4.1360154131475106e-16
D,0.01,0,constrained,random,5,3.128205969502077e-16,2.9764324831931286e-16,3.9444775309555354e-16,4.743112488430086e-16
D,0.01,0,constrained,regularized_d_optimal,5,4.239109654276387e-16,2.9764324831931286e-16,2.978211895498946e-16,3.573910827567468e-16
D,0.01,0.01,constrained,augmented_qbc,5,0.021473046803563486,0.07774558334028227,0.004383639938461641,0.0017501957042010824
D,0.01,0.01,constrained,diversified_qbc,5,0.019293487555838096,0.07774558334028227,0.003771252091819151,0.0018558657224481718
D,0.01,0.01,constrained,qbc,5,0.017488729094833115,0.07774558334028227,0.004270489642923503,0.001754604260068026
D,0.01,0.01,constrained,random,5,0.05927913700082923,0.07774558334028227,0.019376583407665533,0.0019264895426889638
D,0.01,0.01,constrained,regularized_d_optimal,5,0.02117642626181316,0.07774558334028227,0.003932323384682995,0.0016988193389645262
E,0,0,constrained,augmented_qbc,5,0.1520335970147356,0.6213213677573928,0.01293393326545235,0.0017871506713596427
E,0,0,constrained,diversified_qbc,5,0.13286782526682586,0.6213213677573928,0.013837221138211573,0.0006749539509962869
E,0,0,constrained,qbc,5,0.1520335970147356,0.6213213677573928,0.01293393326545235,0.0017871506713596427
E,0,0,constrained,random,5,0.17608276491317795,0.6213213677573928,0.033635141403997496,0.0010457240762885961
E,0,0,constrained,regularized_d_optimal,5,0.1411992131904342,0.6213213677573928,0.018075121026928664,0.003393953962017259
E,0,0,independent_inputs,augmented_qbc,5,1.1269692809542316e-15,1.6227249044981484e-15,1.5680477658009933e-15,1.5563367224642269e-15
E,0,0,independent_inputs,diversified_qbc,5,1.1269692809542316e-15,1.6227249044981484e-15,1.5680477658009933e-15,1.5563367224642269e-15
E,0,0,independent_inputs,qbc,5,1.1269692809542316e-15,1.6227249044981484e-15,1.5680477658009933e-15,1.5563367224642269e-15
E,0,0,independent_inputs,random,5,1.7068220702349687e-15,1.6227249044981484e-15,2.240639866612389e-15,2.2443465267039314e-15
E,0,0,independent_inputs,regularized_d_optimal,5,1.3385640105390398e-15,1.6227249044981484e-15,1.1801169534487907e-15,1.171027507550485e-15
E,0,0,matched_marginal_shuffle,augmented_qbc,5,0.0019905673631117836,0.0031487300883740943,0.003179414517489063,0.002544172483506882
E,0,0,matched_marginal_shuffle,diversified_qbc,5,0.0019905673631117836,0.0031487300883740943,0.003179414517489063,0.002544172483506882
E,0,0,matched_marginal_shuffle,qbc,5,0.0019905673631117836,0.0031487300883740943,0.003179414517489063,0.002544172483506882
E,0,0,matched_marginal_shuffle,random,5,0.001993071440331871,0.0031487300883740943,0.003207856350194941,0.002815419204890727
E,0,0,matched_marginal_shuffle,regularized_d_optimal,5,0.001175209999639645,0.0031487300883740943,8.669318368463942e-16,7.9817960925034465e-16
E,0,0,surface_restricted_queries,augmented_qbc,5,0.6640446351278937,0.6013440815148429,0.4933655575591865,1.462043400484783e-05
E,0,0,surface_restricted_queries,diversified_qbc,5,0.7106784152729574,0.6013440815148429,0.4492236453440606,1.456637311997207e-05
E,0,0,surface_restricted_queries,qbc,5,0.7380369297141859,0.6013440815148429,0.6663412625699437,2.3771894136880848e-05
E,0,0,surface_restricted_queries,random,5,0.7518216864536618,0.6013440815148429,0.5666919091696647,3.984023140812364e-05
E,0,0,surface_restricted_queries,regularized_d_optimal,5,0.6748335945276214,0.6013440815148429,0.7851824336169304,4.317452597168117e-05
E,0,0.01,constrained,augmented_qbc,5,0.17034498402548623,0.8238246881120059,0.04713400299012872,0.003840996526671035
