task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
D,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.002971423313587402,0.002259474109086466,0.0026840678320850632,0.002669047218553736
D,0,0.01,matched_marginal_shuffle,qbc,5,0.002751461569246691,0.002259474109086466,0.0025007953662752225,0.0024671141809643124
D,0,0.01,matched_marginal_shuffle,random,5,0.0027219726529319186,0.002259474109086466,0.0023054379908549324,0.002295588825036507
D,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.00292368144681419,0.002259474109086466,0.002470191552535147,0.002432500812752359
D,0,0.01,surface_restricted_queries,augmented_qbc,5,1.3291776490226401,2.005269372746021,2.0596293490630804,0.0013656558591473925
D,0,0.01,surface_restricted_queries,diversified_qbc,5,1.086098522803045,2.005269372746021,1.2406835092678468,0.001628620205611144
D,0,0.01,surface_restricted_queries,qbc,5,1.248430083417825,2.005269372746021,1.4621811812758554,0.0013608221832316406
D,0,0.01,surface_restricted_queries,random,5,1.9509415403905048,2.005269372746021,3.299227255528245,0.0021827463115347673
D,0,0.01,surface_restricted_queries,regularized_d_optimal,5,1.1199135110436051,2.005269372746021,1.1687886094891815,0.0016318301196215426
D,0.01,0,constrained,augmented_qbc,5,4.1927773959804736e-16,4.2959418905857624e-16,4.84140919483088e-16,5.929058013134657e-16
D,0.01,0,constrained,diversified_qbc,5,3.3836141534593955e-16,4.2959418905857624e-16,2.817645527426687e-16,3.4403286532698336e-16
D,0.01,0,constrained,qbc,5,3.765505127957639e-16,4.2959418905857624e-16,3.4927985477994474e-16,4.2670656788277253e-16
D,0.01,0,constrained,random,5,3.9324224467580257e-16,4.2959418905857624e-16,4.525542388265166e-16,5.473226620799911e-16
D,0.01,0,constrained,regularized_d_optimal,5,3.2511557725242947e-16,4.2959418905857624e-16,2.2034407631278123e-16,2.6518264563413986e-16
D,0.01,0.01,constrained,augmented_qbc,5,0.009233231694944912,0.03204196527351212,0.002473700555675592,0.0013763726211869778
D,0.01,0.01,constrained,diversified_qbc,5,0.007006058919440225,0.03204196527351212,0.002785392837375826,0.001467690150943351
D,0.01,0.01,constrained,qbc,5,0.007356011118078152,0.03204196527351212,0.0035773896274549468,0.0017073402941059565
D,0.01,0.01,constrained,random,5,0.02790780000437919,0.03204196527351212,0.012465774992079104,0.001757221334679294
D,0.01,0.01,constrained,regularized_d_optimal,5,0.0086505505878172,0.03204196527351212,0.0037360096626108965,0.0018118633486782225
E,0,0,constrained,augmented_qbc,5,0.13816456751332673,0.5141839332046076,0.04001490739180551,0.0032839266557628385
E,0,0,constrained,diversified_qbc,5,0.14260957036261174,0.5141839332046076,0.019011623803660338,0.003908622194489663
